City ID,City,State,Country,Region,Market
1330,Guarulhos,São Paulo,Brazil,South America,LATAM
1331,Guasave,Sinaloa,Mexico,Central America,LATAM
1332,Guatemala City,Guatemala,Guatemala,Central America,LATAM
1333,Guatire,Miranda,Venezuela,South America,LATAM
1334,Guayana,Bolivar,Venezuela,South America,LATAM
1335,Guayaquil,Guayas,Ecuador,South America,LATAM
1336,Guaymas,Sonora,Mexico,Central America,LATAM
1337,Gubkin,Belgorod,Russia,Eastern Europe,Europe
1338,Guelma,Guelma,Algeria,North Africa,Africa
1339,Guelmim,Guelmim-Es Semara,Morocco,North Africa,Africa
1340,Guelph,Ontario,Canada,Canada,USCA
1341,Guidonia Montecelio,Lazio,Italy,Southern Europe,Europe
1342,Guildford,England,United Kingdom,Northern Europe,Europe
1343,Guilin,Guangxi,China,Eastern Asia,Asia Pacific
1344,Guimarães,Braga,Portugal,Southern Europe,Europe
1345,Guiping,Guangxi,China,Eastern Asia,Asia Pacific
1346,Guiyang,Guizhou,China,Eastern Asia,Asia Pacific
1347,Gujranwala,Punjab,Pakistan,Southern Asia,Asia Pacific
1348,Gujrat,Punjab,Pakistan,Southern Asia,Asia Pacific
1349,Gulbarga,Karnataka,India,Southern Asia,Asia Pacific
1350,Gulfport,Mississippi,United States,Southern US,USCA
1351,Gulu,Gulu,Uganda,Eastern Africa,Africa
1352,Gummersbach,North Rhine-Westphalia,Germany,Western Europe,Europe
1353,Guntur,Andhra Pradesh,India,Southern Asia,Asia Pacific
1354,Günzburg,Bavaria,Germany,Western Europe,Europe
1355,Gurupi,Tocantins,Brazil,South America,LATAM
1356,Gusau,Zamfara,Nigeria,Western Africa,Africa
1357,Guwahati,Assam,India,Southern Asia,Asia Pacific
1358,Guyancourt,Ile-de-France,France,Western Europe,Europe
1359,Guzmán,Jalisco,Mexico,Central America,LATAM
1360,Gwalior,Madhya Pradesh,India,Southern Asia,Asia Pacific
1361,Gyor,Gyor,Hungary,Eastern Europe,Europe
1362,Gyula,Bekes,Hungary,Eastern Europe,Europe
1363,Haarlem,North Holland,Netherlands,Western Europe,Europe
1364,Hachinohe,Aomori,Japan,Eastern Asia,Asia Pacific
1365,Hackensack,New Jersey,United States,Eastern US,USCA
1366,Hadera,Haifa,Israel,Western Asia,Asia Pacific
1367,Hagen,North Rhine-Westphalia,Germany,Western Europe,Europe
1368,Hagerstown,Maryland,United States,Eastern US,USCA
1369,Haguenau,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe
1370,Haifa,Haifa,Israel,Western Asia,Asia Pacific
1371,Haikou,Hainan,China,Eastern Asia,Asia Pacific
1372,Hailin,Heilongjiang,China,Eastern Asia,Asia Pacific
1373,Halesowen,England,United Kingdom,Northern Europe,Europe
1374,Halifax,England,United Kingdom,Northern Europe,Europe
1375,Halifax,Nova Scotia,Canada,Canada,USCA
1376,Halle,North Rhine-Westphalia,Germany,Western Europe,Europe
1377,Halle,Saxony-Anhalt,Germany,Western Europe,Europe
1378,Halluin,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
1379,Halmstad,Halland,Sweden,Northern Europe,Europe
1380,Haltom City,Texas,United States,Central US,USCA
1381,Hamadan,Hamadan,Iran,Southern Asia,Asia Pacific
1382,Hamamatsu,Shizuoka,Japan,Eastern Asia,Asia Pacific
1383,Hamar,Hedmark,Norway,Northern Europe,Europe
1384,Hamburg,Hamburg,Germany,Western Europe,Europe
1385,Hamilton,Ohio,United States,Eastern US,USCA
1386,Hamilton,Ontario,Canada,Canada,USCA
1387,Hamilton,Waikato,New Zealand,Oceania,Asia Pacific
1388,Hamm,North Rhine-Westphalia,Germany,Western Europe,Europe
1389,Hamme,East Flanders,Belgium,Western Europe,Europe
1390,Hampton,Virginia,United States,Southern US,USCA
1391,Handa,Aichi,Japan,Eastern Asia,Asia Pacific
1392,Handan,Hebei,China,Eastern Asia,Asia Pacific
1393,Hangu,Tianjin,China,Eastern Asia,Asia Pacific
1394,Hangzhou,Zhejiang,China,Eastern Asia,Asia Pacific
1395,Haninge,Stockholm,Sweden,Northern Europe,Europe
1396,Hanoi,Th? Dô Hà N?i,Vietnam,Southeastern Asia,Asia Pacific
1397,Hanover,Lower Saxony,Germany,Western Europe,Europe
1398,Hapur,Uttar Pradesh,India,Southern Asia,Asia Pacific
1399,Harare,Harare,Zimbabwe,Eastern Africa,Africa
1400,Harbin,Heilongjiang,China,Eastern Asia,Asia Pacific
1401,Hardenberg,Overijssel,Netherlands,Western Europe,Europe
1402,Hargeysa,Woqooyi Galbeed,Somalia,Eastern Africa,Africa
1403,Harlingen,Texas,United States,Central US,USCA
1404,Harlow,England,United Kingdom,Northern Europe,Europe
1405,Harrisonburg,Virginia,United States,Southern US,USCA
1406,Harrogate,England,United Kingdom,Northern Europe,Europe
1407,Harrow,England,United Kingdom,Northern Europe,Europe
1408,Hartlepool,England,United Kingdom,Northern Europe,Europe
1409,Hasselt,Limburg,Belgium,Western Europe,Europe
1410,Hastings,England,United Kingdom,Northern Europe,Europe
1411,Hastings,Hawke's Bay,New Zealand,Oceania,Asia Pacific
1412,Hattiesburg,Mississippi,United States,Southern US,USCA
1413,Hattingen,North Rhine-Westphalia,Germany,Western Europe,Europe
1414,Hautmont,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
1415,Hayange,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe
1416,Hazebrouck,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
1417,Hebi,Henan,China,Eastern Asia,Asia Pacific
1418,Hechuan,Chongqing,China,Eastern Asia,Asia Pacific
1419,Heerlen,Limburg,Netherlands,Western Europe,Europe
1420,Hefei,Anhui,China,Eastern Asia,Asia Pacific
1421,Heidelberg,Baden-Württemberg,Germany,Western Europe,Europe
1422,Heilbronn,Baden-Württemberg,Germany,Western Europe,Europe
1423,Helena,Montana,United States,Western US,USCA
1424,Helmond,North Brabant,Netherlands,Western Europe,Europe
1425,Helsingborg,Skåne,Sweden,Northern Europe,Europe
1426,Helsinki,Uusimaa,Finland,Northern Europe,Europe
1427,Hemel Hempstead,England,United Kingdom,Northern Europe,Europe
1428,Hempstead,New York,United States,Eastern US,USCA
1429,Henderson,Kentucky,United States,Southern US,USCA
1430,Henderson,Nevada,United States,Western US,USCA
1431,Hendersonville,Tennessee,United States,Southern US,USCA
1432,Hengelo,Overijssel,Netherlands,Western Europe,Europe
1433,Hengyang,Hunan,China,Eastern Asia,Asia Pacific
1434,Herat,Hirat,Afghanistan,Southern Asia,Asia Pacific
1435,Hereford,England,United Kingdom,Northern Europe,Europe
1436,Herford,North Rhine-Westphalia,Germany,Western Europe,Europe
1437,Hermosillo,Sonora,Mexico,Central America,LATAM
1438,Herne,North Rhine-Westphalia,Germany,Western Europe,Europe
1439,Heroica Zitácuaro,Michoacán,Mexico,Central America,LATAM
1440,Herten,North Rhine-Westphalia,Germany,Western Europe,Europe
1441,Hesperia,California,United States,Western US,USCA
1442,Heyuan,Guangdong,China,Eastern Asia,Asia Pacific
1443,Heze,Shandong,China,Eastern Asia,Asia Pacific
1444,Hialeah,Florida,United States,Southern US,USCA
1445,Hickory,North Carolina,United States,Southern US,USCA
1446,Hidalgo,Michoacán,Mexico,Central America,LATAM
1447,High Wycombe,England,United Kingdom,Northern Europe,Europe
1448,Highland Park,Illinois,United States,Central US,USCA
1449,Hilden,North Rhine-Westphalia,Germany,Western Europe,Europe
1450,Hildesheim,Lower Saxony,Germany,Western Europe,Europe
1451,Hillsboro,Oregon,United States,Western US,USCA
1452,Hilversum,North Holland,Netherlands,Western Europe,Europe
1453,Himeji,Hyogo,Japan,Eastern Asia,Asia Pacific
1454,Hinckley,England,United Kingdom,Northern Europe,Europe
1455,Hirakata,Osaka,Japan,Eastern Asia,Asia Pacific
1456,Hiratsuka,Kanagawa,Japan,Eastern Asia,Asia Pacific
1457,Hisar,Haryana,India,Southern Asia,Asia Pacific
1458,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeastern Asia,Asia Pacific
1459,Hobart,Tasmania,Australia,Oceania,Asia Pacific
1460,Hod HaSharon,Central,Israel,Western Asia,Asia Pacific
1461,Hohhot,Inner Mongolia,China,Eastern Asia,Asia Pacific
1462,Holguín,Holguín,Cuba,Caribbean,LATAM
1463,Holland,Michigan,United States,Central US,USCA
1464,Hollywood,Florida,United States,Southern US,USCA
1465,Holon,Tel Aviv,Israel,Western Asia,Asia Pacific
1466,Holyoke,Massachusetts,United States,Eastern US,USCA
1467,Homestead,Florida,United States,Southern US,USCA
1468,Homs,Hims,Syria,Western Asia,Asia Pacific
1469,Homyel',Homyel',Belarus,Eastern Europe,Europe
1470,Hoover,Alabama,United States,Southern US,USCA
1471,Horlivka,Donetsk,Ukraine,Eastern Europe,Europe
1472,Hot Springs,Arkansas,United States,Southern US,USCA
1473,Houilles,Ile-de-France,France,Western Europe,Europe
1474,Houston,Texas,United States,Central US,USCA
1475,Hove,England,United Kingdom,Northern Europe,Europe
1476,Hradec Kralove,Hradec Kralove,Czech Republic,Eastern Europe,Europe
1477,Hrodna,Hrodna,Belarus,Eastern Europe,Europe
1478,Huadian,Jilin,China,Eastern Asia,Asia Pacific
1479,Huaibei,Anhui,China,Eastern Asia,Asia Pacific
1480,Huaihua,Hunan,China,Eastern Asia,Asia Pacific
1481,Huainan,Anhui,China,Eastern Asia,Asia Pacific
1482,Huaiyin,Jiangsu,China,Eastern Asia,Asia Pacific
1483,Huambo,Huambo,Angola,Central Africa,Africa
1484,Huancayo,Junín,Peru,South America,LATAM
1485,Huangshan,Anhui,China,Eastern Asia,Asia Pacific
1486,Huangshi,Hubei,China,Eastern Asia,Asia Pacific
1487,Huaraz,Ancash,Peru,South America,LATAM
1488,Hubli,Karnataka,India,Southern Asia,Asia Pacific
1489,Huddersfield,England,United Kingdom,Northern Europe,Europe
1490,Huddinge,Stockholm,Sweden,Northern Europe,Europe
1491,Huehuetenango,Huehuetenango,Guatemala,Central America,LATAM
1492,Huelva,Andalusía,Spain,Southern Europe,Europe
1493,Huixquilucan,México,Mexico,Central America,LATAM
1494,Huizhou,Guangdong,China,Eastern Asia,Asia Pacific
1495,Huntington Beach,California,United States,Western US,USCA
1496,Huntsville,Alabama,United States,Southern US,USCA
1497,Huntsville,Texas,United States,Central US,USCA
1498,Hurghada,Al Bahr Al Ahmar,Egypt,North Africa,Africa
1499,Huyton,England,United Kingdom,Northern Europe,Europe
1500,Huzhou,Zhejiang,China,Eastern Asia,Asia Pacific
1501,Hyderabad,Sindh,Pakistan,Southern Asia,Asia Pacific
1502,Hyderabad,Telangana,India,Southern Asia,Asia Pacific
1503,Iasi,Iasi,Romania,Eastern Europe,Europe
1504,Ibadan,Oyo,Nigeria,Western Africa,Africa
1505,Ibagué,Tolima,Colombia,South America,LATAM
1506,Ibaraki,Osaka,Japan,Eastern Asia,Asia Pacific
1507,Ibb,Ibb,Yemen,Western Asia,Asia Pacific
1508,Ibirité,Minas Gerais,Brazil,South America,LATAM
1509,Ibiúna,São Paulo,Brazil,South America,LATAM
1510,Ichalkaranji,Maharashtra,India,Southern Asia,Asia Pacific
1511,Ichikawa,Chiba,Japan,Eastern Asia,Asia Pacific
1512,Idfu,Aswan,Egypt,North Africa,Africa
1513,Igarassu,Pernambuco,Brazil,South America,LATAM
1514,Igdir,Igdir,Turkey,Western Asia,Asia Pacific
1515,Iguala,Guerrero,Mexico,Central America,LATAM
1516,Igurusi,Mbeya,Tanzania,Eastern Africa,Africa
1517,Ijuí,Rio Grande do Sul,Brazil,South America,LATAM
1518,Ikot Ekpene,Akwa Ibom,Nigeria,Western Africa,Africa
1519,Ilam,Ilam,Iran,Southern Asia,Asia Pacific
1520,Ilesha,Osun,Nigeria,Western Africa,Africa
1521,Ilhéus,Bahia,Brazil,South America,LATAM
1522,Illkirch-Graffenstaden,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe
1523,Ilo,Moquegua,Peru,South America,LATAM
1524,Ilopango,San Salvador,El Salvador,Central America,LATAM
1525,Ilorin,Kwara,Nigeria,Western Africa,Africa
1526,Imola,Emilia-Romagna,Italy,Southern Europe,Europe
1527,Imphal,Manipur,India,Southern Asia,Asia Pacific
1528,Indaial,Santa Catarina,Brazil,South America,LATAM
1529,Indaiatuba,São Paulo,Brazil,South America,LATAM
1530,Independence,Missouri,United States,Central US,USCA
1531,Indianapolis,Indiana,United States,Central US,USCA
1532,Indore,Madhya Pradesh,India,Southern Asia,Asia Pacific
1533,Inegol,Bursa,Turkey,Western Asia,Asia Pacific
1534,Inglewood,California,United States,Western US,USCA
1535,Ingolstadt,Bavaria,Germany,Western Europe,Europe
1536,Innsbruck,Tyrol,Austria,Western Europe,Europe
1537,Invercargill,Southland,New Zealand,Oceania,Asia Pacific
1538,Iowa City,Iowa,United States,Central US,USCA
1539,Ipatinga,Minas Gerais,Brazil,South America,LATAM
1540,Ipiales,Nariño,Colombia,South America,LATAM
1541,Ipoh,Perak,Malaysia,Southeastern Asia,Asia Pacific
1542,Ipswich,England,United Kingdom,Northern Europe,Europe
1543,Iquique,Tarapacá,Chile,South America,LATAM
1544,Iquitos,Loreto,Peru,South America,LATAM
1545,Iranshahr,Sistan Va Baluchestan,Iran,Southern Asia,Asia Pacific
1546,Irapuato,Guanajuato,Mexico,Central America,LATAM
1547,Irbid,Irbid,Jordan,Western Asia,Asia Pacific
1548,Iringa,Iringa,Tanzania,Eastern Africa,Africa
1549,Irkutsk,Irkutsk,Russia,Eastern Europe,Europe
1550,Irun,Basque Country,Spain,Southern Europe,Europe
1551,Irving,Texas,United States,Central US,USCA
1552,Iserlohn,North Rhine-Westphalia,Germany,Western Europe,Europe
1553,Iskenderun,Hatay,Turkey,Western Asia,Asia Pacific
1554,Islamabad,F.C.T.,Pakistan,Southern Asia,Asia Pacific
1555,Isparta,Isparta,Turkey,Western Asia,Asia Pacific
1556,Issoire,Auvergne,France,Western Europe,Europe
1557,Issy-les-Moulineaux,Ile-de-France,France,Western Europe,Europe
1558,Istanbul,Istanbul,Turkey,Western Asia,Asia Pacific
1559,Istres,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe
1560,Itaituba,Pará,Brazil,South America,LATAM
1561,Itajaí,Santa Catarina,Brazil,South America,LATAM
1562,Itamaraju,Bahia,Brazil,South America,LATAM
1563,Itapecerica da Serra,São Paulo,Brazil,South America,LATAM
1564,Itapecuru Mirim,Maranhão,Brazil,South America,LATAM
1565,Itapetininga,São Paulo,Brazil,South America,LATAM
1566,Itapeva,São Paulo,Brazil,South America,LATAM
1567,Itapevi,São Paulo,Brazil,South America,LATAM
1568,Itaúna,Minas Gerais,Brazil,South America,LATAM
1569,Itu,São Paulo,Brazil,South America,LATAM
1570,Ituiutaba,Minas Gerais,Brazil,South America,LATAM
1571,Ivano-Frankivs'k,Ivano-Frankivsk,Ukraine,Eastern Europe,Europe
1572,Ivanovo,Ivanovo,Russia,Eastern Europe,Europe
1573,Ivry-sur-Seine,Ile-de-France,France,Western Europe,Europe
1574,Ixtapaluca,México,Mexico,Central America,LATAM
1575,Izmir,Izmir,Turkey,Western Asia,Asia Pacific
1576,Izúcar de Matamoros,Puebla,Mexico,Central America,LATAM
1577,Jabalpur,Madhya Pradesh,India,Southern Asia,Asia Pacific
1578,Jaboticabal,São Paulo,Brazil,South America,LATAM
1579,Jacareí,São Paulo,Brazil,South America,LATAM
1580,Jackson,Michigan,United States,Central US,USCA
1581,Jackson,Mississippi,United States,Southern US,USCA
1582,Jackson,Tennessee,United States,Southern US,USCA
1583,Jacksonville,Florida,United States,Southern US,USCA
1584,Jacksonville,North Carolina,United States,Southern US,USCA
1585,Jacobina,Bahia,Brazil,South America,LATAM
1586,Jaipur,Rajasthan,India,Southern Asia,Asia Pacific
1587,Jakarta,Jakarta,Indonesia,Southeastern Asia,Asia Pacific
1588,Jalalabad,Nangarhar,Afghanistan,Southern Asia,Asia Pacific
1589,Jalna,Maharashtra,India,Southern Asia,Asia Pacific
1590,Jambi,Jambi,Indonesia,Southeastern Asia,Asia Pacific
1591,Jamestown,New York,United States,Eastern US,USCA
1592,Jammu,Jammu and Kashmir,India,Southern Asia,Asia Pacific
1593,Jamnagar,Gujarat,India,Southern Asia,Asia Pacific
1594,Jamshedpur,Jharkhand,India,Southern Asia,Asia Pacific
1595,Jamundí,Valle del Cauca,Colombia,South America,LATAM
1596,Jastrzebie Zdroj,Silesia,Poland,Eastern Europe,Europe
1597,Jataí,Goiás,Brazil,South America,LATAM
1598,Jaú,São Paulo,Brazil,South America,LATAM
1599,Javanrud,Kermanshah,Iran,Southern Asia,Asia Pacific
1600,Jaworzno,Silesia,Poland,Eastern Europe,Europe
1601,Jayapura,Papua,Indonesia,Southeastern Asia,Asia Pacific
1602,Jeddah,Makkah,Saudi Arabia,Western Asia,Asia Pacific
1603,Jefferson City,Missouri,United States,Central US,USCA
1604,Jember,Jawa Timur,Indonesia,Southeastern Asia,Asia Pacific
1605,Jena,Thuringia,Germany,Western Europe,Europe
1606,Jequié,Bahia,Brazil,South America,LATAM
1607,Jerez de la Frontera,Andalusía,Spain,Southern Europe,Europe
1608,Jerusalem,Jerusalem,Israel,Western Asia,Asia Pacific
1609,Jhansi,Uttar Pradesh,India,Southern Asia,Asia Pacific
1610,Jiamusi,Heilongjiang,China,Eastern Asia,Asia Pacific
1611,Jiangdu,Jiangsu,China,Eastern Asia,Asia Pacific
1612,Jiangmen,Guangdong,China,Eastern Asia,Asia Pacific
1613,Jiangyan,Jiangsu,China,Eastern Asia,Asia Pacific
1614,Jiangyou,Sichuan,China,Eastern Asia,Asia Pacific
1615,Jiaohe,Jilin,China,Eastern Asia,Asia Pacific
1616,Jiaozuo,Henan,China,Eastern Asia,Asia Pacific
1617,Jiaxing,Zhejiang,China,Eastern Asia,Asia Pacific
1618,Jieshou,Anhui,China,Eastern Asia,Asia Pacific
1619,Jieyang,Guangdong,China,Eastern Asia,Asia Pacific
1620,Jilin,Jilin,China,Eastern Asia,Asia Pacific
1621,Jinan,Shandong,China,Eastern Asia,Asia Pacific
1622,Jincheng,Shanxi,China,Eastern Asia,Asia Pacific
1623,Jingdezhen,Jiangxi,China,Eastern Asia,Asia Pacific
1624,Jingmen,Hubei,China,Eastern Asia,Asia Pacific
1625,Jinhua,Zhejiang,China,Eastern Asia,Asia Pacific
1626,Jining,Inner Mongolia,China,Eastern Asia,Asia Pacific
1627,Jining,Shandong,China,Eastern Asia,Asia Pacific
1628,Jinja,Jinja,Uganda,Eastern Africa,Africa
1629,Jinjiang,Fujian,China,Eastern Asia,Asia Pacific
1630,Ji-Paraná,Rondônia,Brazil,South America,LATAM
1631,Jiutai,Jilin,China,Eastern Asia,Asia Pacific
1632,Jiutepec,Morelos,Mexico,Central America,LATAM
1633,Jixi,Heilongjiang,China,Eastern Asia,Asia Pacific
1634,Jizan,Jizan,Saudi Arabia,Western Asia,Asia Pacific
1635,Jizzakh,Jizzakh,Uzbekistan,Central Asia,Asia Pacific
1636,João Pessoa,Paraíba,Brazil,South America,LATAM
1637,Jodhpur,Gujarat,India,Southern Asia,Asia Pacific
1638,Jodhpur,Rajasthan,India,Southern Asia,Asia Pacific
1639,Johannesburg,Gauteng,South Africa,Southern Africa,Africa
1640,Johnson City,Tennessee,United States,Southern US,USCA
1641,Joinville,Santa Catarina,Brazil,South America,LATAM
1642,Jonesboro,Arkansas,United States,Southern US,USCA
1643,Jos,Plateau,Nigeria,Western Africa,Africa
1644,José Bonifácio,São Paulo,Brazil,South America,LATAM
1645,Juárez,Chihuahua,Mexico,Central America,LATAM
1646,Juazeiro,Bahia,Brazil,South America,LATAM
1647,Juba,Central Equatoria,South Sudan,Eastern Africa,Africa
1648,Juiz de Fora,Minas Gerais,Brazil,South America,LATAM
1649,Juliaca,Puno,Peru,South America,LATAM
1650,Jundiaí,São Paulo,Brazil,South America,LATAM
1651,Junín,Provincia de Buenos Aires,Argentina,South America,LATAM
1652,Jupiter,Florida,United States,Southern US,USCA
1653,Jurema,Pernambuco,Brazil,South America,LATAM
1654,Kabul,Kabul,Afghanistan,Southern Asia,Asia Pacific
1655,Kabwe,Central,Zambia,Eastern Africa,Africa
1656,Kadoma,Mashonaland West,Zimbabwe,Eastern Africa,Africa
1657,Kaduna,Kaduna,Nigeria,Western Africa,Africa
1658,Kafr ad Dawwar,Al Buhayrah,Egypt,North Africa,Africa
1659,Kafr ash Shaykh,Kafr Ash Shaykh,Egypt,North Africa,Africa
1660,Kahramanmaras,Kahramanmaras,Turkey,Western Asia,Asia Pacific
1661,Kaifeng,Henan,China,Eastern Asia,Asia Pacific
1662,Kaiserslautern,Rhineland-Palatinate,Germany,Western Europe,Europe
1663,Kaiyuan,Liaoning,China,Eastern Asia,Asia Pacific
1664,Kaiyuan,Yunnan,China,Eastern Asia,Asia Pacific
1665,Kakinada,Andhra Pradesh,India,Southern Asia,Asia Pacific
1666,Kalemie,Katanga,Democratic Republic of the Congo,Central Africa,Africa
1667,Kaliningrad,Kaliningrad,Russia,Eastern Europe,Europe
1668,Kalisz,Greater Poland,Poland,Eastern Europe,Europe
1669,Kaluga,Kaluga,Russia,Eastern Europe,Europe
1670,Kalundborg,Zealand,Denmark,Northern Europe,Europe
1671,Kalush,Ivano-Frankivsk,Ukraine,Eastern Europe,Europe
1672,Kalyan,Maharashtra,India,Southern Asia,Asia Pacific
1673,Kamarhati,West Bengal,India,Southern Asia,Asia Pacific
